country,locality,yearCollected,eventID,principalInvestigator,samplingProtocol,sampleCollectionDeviceEvent,collectorList,continentOcean,municipality,county,dayCollected,locationID,locationRemarks,decimalLatitude,decimalLongitude,decimalLatitudeEnd,decimalLongitudeEnd,depthOfBottomInMeters,eventEnteredBy,habitat,environmentalMedium,horizontalDatum,island,islandGroup,waterBody,landowner,verbatimLocality,maximumDepthInMeters,maximumElevationInMeters,verbatimElevation,verbatimEventDate,coordinateUncertaintyInMeters,coordinatePrecision,georeferenceProtocol,microHabitat,minimumDepthInMeters,verbatimDepth,minimumElevationInMeters,monthCollected,permitInformation,eventRemarks,stateProvince,taxTeam,timeOfDay,verbatimLatitude,verbatimLongitude,fundingSource,fieldNotes,substratum,earliestEonOrLowestEonothem,latestEonOrHighestEonotheme,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,geologicalContextID,latestChronometricAge,latestChronometricAgeReferenceSystem,earliestChronometricAge,earliestChronometricAgeReferenceSystem,chronometricAgeID,chronometricAgeProtocol,chronometricAgeUncertaintyMethod,chronometricAgeUncertaintyInYears,verbatimChronometricAge,materialDated,uncalibratedChronometricAge,chronometricAgeDeterminedBy,lithostratigraphicTerms,group,formation,member,bed,culturalContext,culturalOccupationPeriod,culturalRegions,culturalAffiliations,waterTemperatureInDegreesCelsius,waterSurfaceTemperatureInDegreesCelsius,bcid,expeditionCode,projectId,
Australia,Helicopter flight6,2006,2303078b5f577e7b31f94dbc8db5420a,"Driessen, Michael M - michael.driessen[at]dpipwe.tas.gov.au",,,,Australasia,,,,300193,,-43.14497,146.13221,,,,,,,,,,,,,,171,,,,,Decimal degrees,,,,171,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22303078b5f577e7b31f94dbc8db5420a,release1,300,
Australia,5 km NE Mt Lesueur,1989,230eee7afecb9b1a0e0a005c2c83d5e5,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300529,,-30.15,115.23333,,,,,,,,,,,,,,152,,,,,Decimal degrees,,,,152,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2230eee7afecb9b1a0e0a005c2c83d5e5,release1,300,
Australia,"Bundoomba Creek, upstream from Canungra Creek, Green Mountains section, Lamington National Park, south-east Queensland.",2004,2365f3e8cdb412a73a7a3f6aafecfd80,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300579,,-28.2175,153.13972,,,,,,,,,,,,,,660,,,,,Decimal degrees,,,,660,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22365f3e8cdb412a73a7a3f6aafecfd80,release1,300,
Australia,"Cunningham's Gap, Queensland",1996,236fa2810b6668c4c8c5670b21d141ee,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300008,,-28.0634,152.36296,,,,,,,,,,,,,,665,,,,,Decimal degrees,,,,665,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2236fa2810b6668c4c8c5670b21d141ee,release1,300,
Australia,Cordalba SF,1998,23b6372ed68b264fae411651bccf4ae4,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300676,,-25.15334,152.15335,,,,,,,,,,,,,,105,,,,,Decimal degrees,,,,105,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB223b6372ed68b264fae411651bccf4ae4,release1,300,
Australia,Townsville,1995,23c24c040c1a1c35d988e060ef8e3ce0,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300738,,-19.26447,146.81491,,,,,,,,,,,,,,1,,,,,Decimal degrees,,,,1,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB223c24c040c1a1c35d988e060ef8e3ce0,release1,300,
Australia,Oakey Ck 2,2007,2402a71a522b87b540799c87157a299e,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300543,,-28.77372,151.17165,,,,,,,,,,,,,,347,,,,,Decimal degrees,,,,347,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22402a71a522b87b540799c87157a299e,release1,300,
Australia,"Upper Jagumba, Kosciuszko National Park",2006,240704cd7942f777e448dd3ff5f3180e,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300891,,-36.041038,148.260601,,,,,,,,,,,,,,,,,,,Google EarthNew South Wales online topographic maps,,,,,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2240704cd7942f777e448dd3ff5f3180e,release1,300,
Australia,"Big Tableland IMS, Qld",1998,2411a2409e4e8960d71ac08231fd1730,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300000,,-15.71389,145.27333,,,,,,,,,,,,,,613,,,,,Decimal degrees,,,,613,,,D | 4 | 6,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22411a2409e4e8960d71ac08231fd1730,release1,300,
Australia,north Rockhampton,1999,242b2c187007097e374a82e3754ced9e,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300699,,-23.36666,150.51667,,,,,,,,,,,,,,58,,,,,Decimal degrees,,,,58,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2242b2c187007097e374a82e3754ced9e,release1,300,
Australia,"Mt. Helena, Western Australia",1998,24469f7059b2e11ae309031b6ab888dc,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300029,,-31.875,116.208,,,,,,,,,,,,,,304,,,,,Decimal degrees,,,,304,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB224469f7059b2e11ae309031b6ab888dc,release1,300,
Australia,Site 22 - Taggerty,2010,2496c29d8b017295ed14beb3b7153450,See reference,,,,Australasia,,,6,301093,,-37.352854,145.707676,,,,,,,,,,,,,,,,,,,"UTM coordinates, converted",,,,,4,,ND | 0 | 1,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN22496c29d8b017295ed14beb3b7153450,release2,300,
Australia,Blencoe Falls,2006,255f85bc0856441b8a19518ffa313855,"Puschendorf, Robert - robert.puschendorf[at]jcu.edu.au",,,,Australasia,,,22,300753,,-18.22158,145.53344,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,9,,D | 1 | <unk>,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2255f85bc0856441b8a19518ffa313855,release1,300,
Australia,"22-km stretch of Numinbah Valley, Nerang River catchment, SE Queensland",2004,25bffe44196c36ded3097e3de91ed651,"Kriger, Kerry M - kmk5g[at]yahoo.com",,,,Australasia,,,,300146,,-28.2837,153.2685,,,,,,,,,,,,,,252,,,,,"Google Earth, based on location name",,,,252,,,D | 10 | 13,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB225bffe44196c36ded3097e3de91ed651,release1,300,
Australia,"Kinka Beach, nr Rockhampton",1999,25e72cdd9f9842cb27032e7c40f67d71,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300700,,-23.224,150.792,,,,,,,,,,,,,,0,,,,,Decimal degrees,,,,0,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB225e72cdd9f9842cb27032e7c40f67d71,release1,300,
Australia,"Boy-Ull Creek - below Twin Falls, Nerang River catchment",2004,25ff5cada8557aa172e2e9a275e40f1b,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300573,,-28.223889,153.275,,,,,,,,,,,,,,720,,,,,"DMS, converted",,,,720,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB225ff5cada8557aa172e2e9a275e40f1b,release1,300,
Australia,"Picnic Ground Creek, Eungella National Park, Queensland",1994,2615f79167cf5e90c65d5ff62ee2fcdc,"McCallum, Hamish - hmccallum[at]zen.uq.edu.au",,,,Australasia,,,,300153,,-21.07083,148.63778,,,,,,,,,,,,,,465,,,,,Decimal degrees,,,,465,,,D | 2 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22615f79167cf5e90c65d5ff62ee2fcdc,release1,300,
Australia,McIllwraith Ranges Transect Ck,2002,26169cf7c14b83fe7747e4d0bf3a6bf7,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300870,,-13.73444,143.33972,,,,,,,,,,,,,,481,,,,,Decimal degrees,,,,481,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB226169cf7c14b83fe7747e4d0bf3a6bf7,release1,300,
Australia,Spurgeon dry,2006,2623e9c475f0c76ac000e31420dec76f,"Puschendorf, Robert - robert.puschendorf[at]jcu.edu.au",,,,Australasia,,,7,300834,,-16.46387,145.16691,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,9,,D | 4 | <unk>,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22623e9c475f0c76ac000e31420dec76f,release1,300,
Australia,"Henrietta Creek, site AU4",2003,2637a9b8cac738fb5db8143c48b1d139,"Hauselberger, Kim - kim.hauselberger[at]my.jcu.edu.au",,,,Australasia,,,,300916,,-17.615333,145.755333,,,,,,,,,,,,,,400,,,,,"DMS, converted",,,,400,9,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22637a9b8cac738fb5db8143c48b1d139,release1,300,
Australia,Kate Reed Reserve,2004,2652ea74ebc925b7c402c7cc5c5a9b23,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300273,,-41.47592,147.13773,,,,,,,,,,,,,,147,,,,,Decimal degrees,,,,147,9,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22652ea74ebc925b7c402c7cc5c5a9b23,release1,300,
Australia,"Babinda Boulders/Double Barrel Creek, eastern Queensland",2005,268f072b2779386f07515108e22e338c,"Kriger, Kerry M - kmk5g[at]yahoo.com",,,,Australasia,,,,300074,,-17.342,145.869,,,,,,,,,,,,,,70,,,,,Decimal degrees,,,,70,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2268f072b2779386f07515108e22e338c,release1,300,
Australia,"Kingston Forest, Manjimup",1997,26bbba2ada6253740c15db90c07cf005,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300387,,-34.08333,116.33333,,,,,,,,,,,,,,301,,,,,Decimal degrees,,,,301,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB226bbba2ada6253740c15db90c07cf005,release1,300,
Australia,"Bogong Creek, Kosciuszko National Park, 200-m transect along creek",1993,270885de6f1237d660c68eac3065ab2c,"Gillespie, Graeme - graeme.r.gillespie[at]gmail.com",,,,Australasia,,,,301002,,-36.356111,148.188333,,,,,,,,,,,,,,,,,,,"DMS, converted",,,,,12,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2270885de6f1237d660c68eac3065ab2c,release2,300,
Australia,Kuranda area,2003,27c15a0a754176d5b5b02c854310159f,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300827,,-16.90889,145.56694,,,,,,,,,,,,,,495,,,,,Decimal degrees,,,,495,,,ND | 0 | 7,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB227c15a0a754176d5b5b02c854310159f,release1,300,
Australia,"Kirrama Bridge 1, Murray Upper National Park",2005,27d55acbf06ceda3b6c5becee96405b0,"Alford, Ross - ross.alford[at]jcu.edu.au",,,,Australasia,,,,300910,,-18.203056,145.883333,,,,,,,,,,,,,,100,,,,,"DMS, converted",,,,,5,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN227d55acbf06ceda3b6c5becee96405b0,release2,300,
Australia,"The Brickpit, Sydney Olympic Park, 3 of 17 ponds",2006,27e97d9d38c1bb28f79f0e5d29b1f63b,"Stockwell, Michelle P - michelle.stockwell[at]newcastle.edu.au",,,,Australasia,,,13,301020,,-33.840657,151.069775,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,11,,D | 2 | 3,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN227e97d9d38c1bb28f79f0e5d29b1f63b,release2,300,
Australia,Central Bucca nr Coffs H.,1998,280af1240fb032b2e85c27ff6b4c97e3,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300531,,-30.147,153.094,,,,,,,,,,,,,,175,,,,,Decimal degrees,,,,175,,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2280af1240fb032b2e85c27ff6b4c97e3,release1,300,
Australia,"1km east of Bogong Swamp, Kosciuszko NP",1979,286df60d3aa442966d40c212788ae700,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300307,,-36.165,148.351,,,,,,,,,,,,,,696,,,,,Decimal degrees,,,,696,,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2286df60d3aa442966d40c212788ae700,release1,300,
Australia,Nanga,2008,287310b52eb7e844e1808c6c7c840b09,"Roberts, Dale - dale.roberts[at]uwa.edu.au",,,,Australasia,,,14,301119,,-32.75444,116.0864,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,7,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2287310b52eb7e844e1808c6c7c840b09,release2,300,
Australia,"4.7Km E Bullant Dve, Bussel",1992,28b2a188ccfdc7c0d5592922e424f963,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300385,,-34.1,115.15,,,,,,,,,,,,,,16,,,,,Decimal degrees,,,,16,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB228b2a188ccfdc7c0d5592922e424f963,release1,300,
Australia,Tully Gorge National Park,2007,28d5284d74b626bbeeb8bedc8e0a4978,"Grogan, Laura - l.grogan[at]griffith.edu",,,,Australasia,,,19,301057,,-17.766667,145.633333,,,,,,,,,,,,,,,,,,,"DMS, converted",,,,,9,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN228d5284d74b626bbeeb8bedc8e0a4978,release2,300,
Australia,Rocky Gully,2008,290c2a319bab7f68223f64b95ce6ffd0,"Roberts, Dale - dale.roberts[at]uwa.edu.au",,,,Australasia,,,21,301110,,-34.51056,117.0183,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,8,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2290c2a319bab7f68223f64b95ce6ffd0,release2,300,
Australia,Bowraville,1999,2977b389c13c4d92373c6081e4e14947,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300519,,-30.65374,152.85201,,,,,,,,,,,,,,93,,,,,Decimal degrees,,,,93,,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22977b389c13c4d92373c6081e4e14947,release1,300,
Australia,Barnetts Rd.,2006,297d2193c8324f63067a32a11f69ec8e,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300898,,-35.348243,148.611278,,,,,,,,,,,,,,,,,,,Google EarthNew South Wales online topographic maps,,,,,,,ND | 0 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2297d2193c8324f63067a32a11f69ec8e,release1,300,
Australia,East Devonport,2005,29a0936c8be64eaf0c87471cc49c6094,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300287,,-41.18248,146.3788,,,,,,,,,,,,,,1,,,,,Decimal degrees,,,,1,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB229a0936c8be64eaf0c87471cc49c6094,release1,300,
Australia,"Barron River, Qld",2000,29bc3b133331d789307e7a86dc8a538b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300796,,-17.43,145.48389,,,,,,,,,,,,,,919,,,,,Decimal degrees,,,,919,,,D | 1 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB229bc3b133331d789307e7a86dc8a538b,release1,300,
Australia,"Mount Bullfight Nature Conservation Reserve, site B5, roadside drain",2009,29c5760d30484914e66c5ad290338a1e,See reference,,,,Australasia,,,,301090,,-37.42105,145.941735,,,,,,,,,,,,,,,,,,,"publication map, Google Earth",,,,,,,ND | 0 | <unk>,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN229c5760d30484914e66c5ad290338a1e,release2,300,
Australia,Mundaring,1998,2a5b35fad12cbd1c66b0c37b600a6729,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300473,,-31.96667,116.16667,,,,,,,,,,,,,,213,,,,,Decimal degrees,,,,213,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22a5b35fad12cbd1c66b0c37b600a6729,release1,300,
Australia,Kirrama uplands,2006,2a69358b6514794606a1fe2e08fd1314,"Puschendorf, Robert - robert.puschendorf[at]jcu.edu.au",,,,Australasia,,,22,300754,,-18.21613,145.78355,,,,,,,,,,,,,,,,,,,Decimal degrees,,,,,9,,D | 1 | <unk>,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22a69358b6514794606a1fe2e08fd1314,release1,300,
Australia,6.3 KM ESE Denmark,1986,2a7028638c9b7607f228f16b2d46b121,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300341,,-34.98333,117.41667,,,,,,,,,,,,,,1,,,,,Decimal degrees,,,,1,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22a7028638c9b7607f228f16b2d46b121,release1,300,
Australia,"Bo Bo River, nr Dorrigo, NSW",1997,2a7850adf29fa0eb6c4a276e332ddff2,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300031,,-30.382,152.751,,,,,,,,,,,,,,438,,,,,Decimal degrees,,,,438,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22a7850adf29fa0eb6c4a276e332ddff2,release1,300,
Australia,"Middle Creek, Cordalba State Forest, north of Childers, south-east Queensland.",1998,2a849422b6e99ebc37377fd6510e720b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300675,,-25.16558,152.16613,,,,,,,,,,,,,,108,,,,,Decimal degrees,,,,108,,,ND | 0 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22a849422b6e99ebc37377fd6510e720b,release1,300,
Australia,"Sugar Glider, northern coast of NSW",2012,2b0c4aeb85ce1a15bdc61442e9054abf,"Lettoof, Damian - damian.lettoof[at]sydney.edu.au",,,,Australasia,,,,301042,,-28.373026,153.555669,,,,,,,,,,,,,,,,,,,"UTM coordinates, converted",,,,,5,,Q | 1 | 3,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN22b0c4aeb85ce1a15bdc61442e9054abf,release2,300,
Australia,"Broadwater Creek, Abergowrie State Forest, eastern Queensland",2005,2b0c8c74c07078763fcd8cebeadb70e8,"Kriger, Kerry M - kmk5g[at]yahoo.com",,,,Australasia,,,,300078,,-18.417,145.944,,,,,,,,,,,,,,70,,,,,Decimal degrees,,,,70,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b0c8c74c07078763fcd8cebeadb70e8,release1,300,
Australia,"London Ck, near Peachester",2003,2b365006516ffdfa1f3886dbec2f6724,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300646,,-26.83,152.89,,,,,,,,,,,,,,282,,,,,Decimal degrees,,,,282,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b365006516ffdfa1f3886dbec2f6724,release1,300,
Australia,Tumoulin,2005,2b4ad4d8be09843b07bb45c770fbea6b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300792,,-17.54,145.45,,,,,,,,,,,,,,963,,,,,Decimal degrees,,,,963,,,D | 1 | 5,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b4ad4d8be09843b07bb45c770fbea6b,release1,300,
Australia,Mount Misery,2005,2b930d70ffb7c267abaef6cc9831d715,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300843,,-15.88972,145.21,,,,,,,,,,,,,,491,,,,,Decimal degrees,,,,491,,,D | 3 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b930d70ffb7c267abaef6cc9831d715,release1,300,
Australia,"Nandroya Falls, Palmerston NP, Qld",2000,2b964da51745eab425be998f5ceb0c49,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300789,,-17.58694,145.75722,,,,,,,,,,,,,,308,,,,,Decimal degrees,,,,308,,,D | 1 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b964da51745eab425be998f5ceb0c49,release1,300,
Australia,Rockhampton,2000,2b9f6a28222a42def37c39beb2063c16,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300698,,-23.38332,150.48334,,,,,,,,,,,,,,1,,,,,Decimal degrees,,,,1,,,D | 1 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22b9f6a28222a42def37c39beb2063c16,release1,300,
Australia,"Kooragang Island, Hunter River",2006,2ba72336cbe68c0f0a29ccaadbcf173e,"Stockwell, Michelle P - michelle.stockwell[at]newcastle.edu.au",,,,Australasia,,,,301028,,-32.85,151.733333,,,,,,,,,,,,,,,,,,,"DMS, converted",,,,,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN22ba72336cbe68c0f0a29ccaadbcf173e,release2,300,
Australia,"Boy-Ull Creek - above Twin Falls, Nerang River catchment",2006,2bb7e69960e23f43a0ee234f87c38265,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300569,,-28.226111,153.276111,,,,,,,,,,,,,,760,,,,,"DMS, converted",,,,760,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22bb7e69960e23f43a0ee234f87c38265,release1,300,
Australia,Tullah1,2006,2bba08fffcb87dc1abee358adb5676f3,"Driessen, Michael M - michael.driessen[at]dpipwe.tas.gov.au",,,,Australasia,,,,300259,,-41.73391,145.62464,,,,,,,,,,,,,,255,,,,,Decimal degrees,,,,255,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22bba08fffcb87dc1abee358adb5676f3,release1,300,
Australia,Boyup Lake,1986,2bcbc55c6596ef0effb3c193d45f83b8,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300414,,-33.849,116.438,,,,,,,,,,,,,,164,,,,,Decimal degrees,,,,164,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22bcbc55c6596ef0effb3c193d45f83b8,release1,300,
Australia,"Devils Peak, Brindabella NP",1999,2becf9c4535388acf7a294462f94aa65,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300335,,-35.2715,148.82948,,,,,,,,,,,,,,702,,,,,Decimal degrees,,,,702,,,D | 1 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB22becf9c4535388acf7a294462f94aa65,release1,300,
